pincode,statename,district,latitude,longitude,track_count,max_wind,decay_score,track_norm,wind_norm,decay_norm,cyclone_score,risk_level,cyclone_explanation
782137,ASSAM,NAGAON,26.3338,92.5633,9,40.0,0.0138680800349027,1.530612244897959,26.666666666666668,0.2678233457179659,10.01,Very Low,"Minimal cyclone history within 200 km. Only 9 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
782138,ASSAM,NAGAON,26.3503,92.6922,10,40.0,0.0151482883964143,1.7006802721088434,26.666666666666668,0.2925470050661394,10.09,Very Low,"Minimal cyclone history within 200 km. Only 10 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
782139,ASSAM,NAGAON,26.3503,92.6922,10,40.0,0.0151482883964143,1.7006802721088434,26.666666666666668,0.2925470050661394,10.09,Very Low,"Minimal cyclone history within 200 km. Only 10 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
782140,ASSAM,NAGAON,26.4159,92.8397,8,35.0,0.0124580276062392,1.3605442176870748,23.33333333333333,0.2405921098055727,8.77,Very Low,"Minimal cyclone history within 200 km. Only 8 storm track points recorded nearby, with peak winds of 35 knots. This area is largely sheltered from tropical cyclone paths."
782141,ASSAM,NAGAON,26.3735,92.794,10,40.0,0.0151720829136539,1.7006802721088434,26.666666666666668,0.2930065299030912,10.09,Very Low,"Minimal cyclone history within 200 km. Only 10 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
782142,ASSAM,NAGAON,26.3029166,92.6258888,10,40.0,0.0158521136008691,1.7006802721088434,26.666666666666668,0.3061394288611657,10.09,Very Low,"Minimal cyclone history within 200 km. Only 10 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
782143,ASSAM,NAGAON,26.3618,92.5545,9,40.0,0.01320398019647,1.530612244897959,26.666666666666668,0.2549981067395221,10.01,Very Low,"Minimal cyclone history within 200 km. Only 9 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
782144,ASSAM,NAGAON,26.26278,92.64178,11,40.0,0.0180297183420684,1.870748299319728,26.666666666666668,0.3481938001924158,10.17,Very Low,"Minimal cyclone history within 200 km. Only 11 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
782401,ASSAM,KAMRUP METRO,26.1401,91.5625,10,40.0,0.010504619958158,1.7006802721088434,26.666666666666668,0.2028674809785474,10.06,Very Low,"Minimal cyclone history within 200 km. Only 10 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
782402,ASSAM,KAMRUP METRO,26.0723,91.5813,10,40.0,0.0111994046826164,1.7006802721088434,26.666666666666668,0.2162853130785831,10.07,Very Low,"Minimal cyclone history within 200 km. Only 10 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
782403,ASSAM,KAMRUP METRO,26.1887778,91.7456389,9,40.0,0.009490797834497,1.530612244897959,26.666666666666668,0.1832883299757841,9.99,Very Low,"Minimal cyclone history within 200 km. Only 9 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
782410,ASSAM,MARIGAON,26.12375,92.1985833,11,40.0,0.0156381652809462,1.870748299319728,26.666666666666668,0.3020076128701777,10.16,Very Low,"Minimal cyclone history within 200 km. Only 11 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
782411,ASSAM,MARIGAON,26.3503,92.6922,10,40.0,0.0151482883964143,1.7006802721088434,26.666666666666668,0.2925470050661394,10.09,Very Low,"Minimal cyclone history within 200 km. Only 10 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
782412,ASSAM,MARIGAON,26.1903,92.3739,9,40.0,0.0155092583560801,1.530612244897959,26.666666666666668,0.299518134599432,10.02,Very Low,"Minimal cyclone history within 200 km. Only 9 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
782413,ASSAM,WEST KARBI ANGLONG,26.3503,92.6922,10,40.0,0.0151482883964143,1.7006802721088434,26.666666666666668,0.2925470050661394,10.09,Very Low,"Minimal cyclone history within 200 km. Only 10 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
782425,ASSAM,NAGAON,26.1214,92.3057,12,40.0,0.0180820687427791,2.0408163265306123,26.666666666666668,0.3492048023955122,10.24,Very Low,"Minimal cyclone history within 200 km. Only 12 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
782426,ASSAM,NAGAON,26.1578611,92.6592777,12,40.0,0.0229825258191167,2.0408163265306123,26.666666666666668,0.4438434839165934,10.26,Very Low,"Minimal cyclone history within 200 km. Only 12 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
782427,ASSAM,NAGAON,26.1835,92.7362,12,40.0,0.0227707217719308,2.0408163265306123,26.666666666666668,0.4397530785821015,10.26,Very Low,"Minimal cyclone history within 200 km. Only 12 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
782428,ASSAM,HOJAI,26.1069,92.7456,12,40.0,0.0271752186590418,2.0408163265306123,26.666666666666668,0.5248136702098954,10.28,Very Low,"Minimal cyclone history within 200 km. Only 12 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
782429,ASSAM,HOJAI,26.3503,92.6922,10,40.0,0.0151482883964143,1.7006802721088434,26.666666666666668,0.2925470050661394,10.09,Very Low,"Minimal cyclone history within 200 km. Only 10 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
782435,ASSAM,HOJAI,26.3486944,92.7005,10,40.0,0.0152427940940681,1.7006802721088434,26.666666666666668,0.2943721194346297,10.09,Very Low,"Minimal cyclone history within 200 km. Only 10 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
782436,ASSAM,KARBI ANGLONG,26.01002,92.864606,13,65.0,0.0393074932907444,2.2108843537414966,43.333333333333336,0.759114768476854,16.24,Low,"Limited cyclone activity in the surrounding region. 13 track points within 200 km, with maximum recorded winds of 65 knots. Occasional exposure to weakening systems is possible."
782439,ASSAM,HOJAI,26.3503,92.6922,10,40.0,0.0151482883964143,1.7006802721088434,26.666666666666668,0.2925470050661394,10.09,Very Low,"Minimal cyclone history within 200 km. Only 10 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
782440,ASSAM,HOJAI,26.1166,92.8666,13,65.0,0.029388946139501,2.2108843537414966,43.333333333333336,0.5675656516544942,16.19,Low,"Limited cyclone activity in the surrounding region. 13 track points within 200 km, with maximum recorded winds of 65 knots. Occasional exposure to weakening systems is possible."
782441,ASSAM,KARBI ANGLONG,26.2092,93.0527,13,65.0,0.0248710808532294,2.2108843537414966,43.333333333333336,0.4803156651079033,16.17,Low,"Limited cyclone activity in the surrounding region. 13 track points within 200 km, with maximum recorded winds of 65 knots. Occasional exposure to weakening systems is possible."
782442,ASSAM,HOJAI,26.3503,92.79615,10,40.0,0.0157676670861216,1.7006802721088434,26.666666666666668,0.3045085795974624,10.09,Very Low,"Minimal cyclone history within 200 km. Only 10 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
782445,ASSAM,HOJAI,26.0685,92.9001,13,65.0,0.0332829991671664,2.2108843537414966,43.333333333333336,0.6427684416331905,16.21,Low,"Limited cyclone activity in the surrounding region. 13 track points within 200 km, with maximum recorded winds of 65 knots. Occasional exposure to weakening systems is possible."
782446,ASSAM,HOJAI,26.3486944,92.7005,10,40.0,0.0152427940940681,1.7006802721088434,26.666666666666668,0.2943721194346297,10.09,Very Low,"Minimal cyclone history within 200 km. Only 10 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
782447,ASSAM,HOJAI,26.3486944,92.7005,10,40.0,0.0152427940940681,1.7006802721088434,26.666666666666668,0.2943721194346297,10.09,Very Low,"Minimal cyclone history within 200 km. Only 10 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
782448,ASSAM,WEST KARBI ANGLONG,25.8524,92.8568,18,77.0,0.0882379486114662,3.061224489795918,51.333333333333336,1.7040702503112266,19.62,Low,"Limited cyclone activity in the surrounding region. 18 track points within 200 km, with maximum recorded winds of 77 knots. Occasional exposure to weakening systems is possible."
782450,ASSAM,WEST KARBI ANGLONG,25.8071,92.4658,18,77.0,0.0453009404857754,3.061224489795918,51.333333333333336,0.8748615103558506,19.41,Low,"Limited cyclone activity in the surrounding region. 18 track points within 200 km, with maximum recorded winds of 77 knots. Occasional exposure to weakening systems is possible."
782460,ASSAM,KARBI ANGLONG,25.8394444,93.4376944,18,77.0,0.0500102866639973,3.061224489795918,51.333333333333336,0.9658094170899608,19.43,Low,"Limited cyclone activity in the surrounding region. 18 track points within 200 km, with maximum recorded winds of 77 knots. Occasional exposure to weakening systems is possible."
782461,ASSAM,KARBI ANGLONG,25.8394444,93.4376944,18,77.0,0.0500102866639973,3.061224489795918,51.333333333333336,0.9658094170899608,19.43,Low,"Limited cyclone activity in the surrounding region. 18 track points within 200 km, with maximum recorded winds of 77 knots. Occasional exposure to weakening systems is possible."
782462,ASSAM,KARBI ANGLONG,25.8394444,93.4376944,18,77.0,0.0500102866639973,3.061224489795918,51.333333333333336,0.9658094170899608,19.43,Low,"Limited cyclone activity in the surrounding region. 18 track points within 200 km, with maximum recorded winds of 77 knots. Occasional exposure to weakening systems is possible."
782470,ASSAM,KARBI ANGLONG,25.3219,92.1619,33,77.0,0.0717390526200227,5.612244897959184,51.333333333333336,1.3854400207509658,20.56,Low,"Limited cyclone activity in the surrounding region. 33 track points within 200 km, with maximum recorded winds of 77 knots. Occasional exposure to weakening systems is possible."
782480,ASSAM,KARBI ANGLONG,26.0242778,93.7720556,16,85.0,0.0414757656329248,2.7210884353741496,56.66666666666666,0.8009889105101394,21.12,Low,"Limited cyclone activity in the surrounding region. 16 track points within 200 km, with maximum recorded winds of 85 knots. Occasional exposure to weakening systems is possible."
782481,ASSAM,KARBI ANGLONG,25.8415,93.4246,18,77.0,0.0498116632503916,3.061224489795918,51.333333333333336,0.9619735589873316,19.43,Low,"Limited cyclone activity in the surrounding region. 18 track points within 200 km, with maximum recorded winds of 77 knots. Occasional exposure to weakening systems is possible."
782482,ASSAM,KARBI ANGLONG,25.8415,93.4246,18,77.0,0.0498116632503916,3.061224489795918,51.333333333333336,0.9619735589873316,19.43,Low,"Limited cyclone activity in the surrounding region. 18 track points within 200 km, with maximum recorded winds of 77 knots. Occasional exposure to weakening systems is possible."
782485,ASSAM,WEST KARBI ANGLONG,25.2532,92.4632,33,97.0,0.2383992239863661,5.612244897959184,64.66666666666667,4.604017111518141,26.03,Low,"Limited cyclone activity in the surrounding region. 33 track points within 200 km, with maximum recorded winds of 97 knots. Occasional exposure to weakening systems is possible."
782486,ASSAM,WEST KARBI ANGLONG,25.6793,93.38,26,97.0,0.0730742548382241,4.421768707482993,64.66666666666667,1.4112257332929148,24.75,Low,"Limited cyclone activity in the surrounding region. 26 track points within 200 km, with maximum recorded winds of 97 knots. Occasional exposure to weakening systems is possible."
782490,ASSAM,KARBI ANGLONG,26.1777,93.6625,12,65.0,0.0282594177549432,2.0408163265306123,43.333333333333336,0.5457519564440322,16.12,Low,"Limited cyclone activity in the surrounding region. 12 track points within 200 km, with maximum recorded winds of 65 knots. Occasional exposure to weakening systems is possible."
783101,ASSAM,GOALPARA,26.14587,90.61544,12,50.0,0.0193445240888832,2.0408163265306123,33.333333333333336,0.3735856116901062,12.58,Very Low,"Minimal cyclone history within 200 km. Only 12 storm track points recorded nearby, with peak winds of 50 knots. This area is largely sheltered from tropical cyclone paths."
783120,ASSAM,GOALPARA,26.0505,90.331,14,50.0,0.0300657356790721,2.380952380952381,33.333333333333336,0.5806359568718474,12.76,Very Low,"Minimal cyclone history within 200 km. Only 14 storm track points recorded nearby, with peak winds of 50 knots. This area is largely sheltered from tropical cyclone paths."
783122,ASSAM,GOALPARA,25.5555,90.4622,26,60.0,0.0967748913509684,4.421768707482993,40.0,1.8689375254453364,16.24,Low,"Limited cyclone activity in the surrounding region. 26 track points within 200 km, with maximum recorded winds of 60 knots. Occasional exposure to weakening systems is possible."
783123,ASSAM,GOALPARA,25.5746,91.0017,26,50.0,0.0454697951225054,4.421768707482993,33.333333333333336,0.8781224674339184,13.65,Very Low,"Minimal cyclone history within 200 km. Only 26 storm track points recorded nearby, with peak winds of 50 knots. This area is largely sheltered from tropical cyclone paths."
783124,ASSAM,GOALPARA,25.5429,90.4626,26,60.0,0.0976082362800796,4.421768707482993,40.0,1.8850312620325176,16.24,Low,"Limited cyclone activity in the surrounding region. 26 track points within 200 km, with maximum recorded winds of 60 knots. Occasional exposure to weakening systems is possible."
783125,ASSAM,GOALPARA,26.054,90.4759,13,50.0,0.0261834506575766,2.2108843537414966,33.333333333333336,0.505660433160503,12.68,Very Low,"Minimal cyclone history within 200 km. Only 13 storm track points recorded nearby, with peak winds of 50 knots. This area is largely sheltered from tropical cyclone paths."
783126,ASSAM,GOALPARA,26.0276,90.5002,14,50.0,0.0276960437190199,2.380952380952381,33.333333333333336,0.5348719558374687,12.75,Very Low,"Minimal cyclone history within 200 km. Only 14 storm track points recorded nearby, with peak winds of 50 knots. This area is largely sheltered from tropical cyclone paths."
783127,ASSAM,SOUTH SALMARA MANCACHAR,25.8664025,89.934608,18,60.0,0.0553210495965325,3.061224489795918,40.0,1.0683720135940786,15.49,Low,"Limited cyclone activity in the surrounding region. 18 track points within 200 km, with maximum recorded winds of 60 knots. Occasional exposure to weakening systems is possible."
783128,ASSAM,SOUTH SALMARA MANCACHAR,26.0186944,89.9942778,15,50.0,0.0356734241648766,2.5510204081632653,33.333333333333336,0.6889328435520818,12.86,Very Low,"Minimal cyclone history within 200 km. Only 15 storm track points recorded nearby, with peak winds of 50 knots. This area is largely sheltered from tropical cyclone paths."
783129,ASSAM,GOALPARA,26.034674,90.3082694,14,50.0,0.0317184080997334,2.380952380952381,33.333333333333336,0.6125527222758069,12.77,Very Low,"Minimal cyclone history within 200 km. Only 14 storm track points recorded nearby, with peak winds of 50 knots. This area is largely sheltered from tropical cyclone paths."
783130,ASSAM,GOALPARA,25.5807,90.5607,26,60.0,0.0749299450896814,4.421768707482993,40.0,1.4470632227298568,16.13,Low,"Limited cyclone activity in the surrounding region. 26 track points within 200 km, with maximum recorded winds of 60 knots. Occasional exposure to weakening systems is possible."
783131,ASSAM,SOUTH SALMARA MANCACHAR,25.5332,89.8601,27,60.0,0.1400743750894115,4.591836734693878,40.0,2.705146472430392,16.51,Low,"Limited cyclone activity in the surrounding region. 27 track points within 200 km, with maximum recorded winds of 60 knots. Occasional exposure to weakening systems is possible."
783132,ASSAM,DHUBRI,26.003736,90.08504,15,50.0,0.0376905908216899,2.5510204081632653,33.333333333333336,0.727888800075175,12.87,Very Low,"Minimal cyclone history within 200 km. Only 15 storm track points recorded nearby, with peak winds of 50 knots. This area is largely sheltered from tropical cyclone paths."
783133,ASSAM,GOALPARA,26.0426,90.3827,14,50.0,0.0295467938532523,2.380952380952381,33.333333333333336,0.5706140406675673,12.76,Very Low,"Minimal cyclone history within 200 km. Only 14 storm track points recorded nearby, with peak winds of 50 knots. This area is largely sheltered from tropical cyclone paths."
783134,ASSAM,GOALPARA,26.0186944,89.9942778,15,50.0,0.0356734241648766,2.5510204081632653,33.333333333333336,0.6889328435520818,12.86,Very Low,"Minimal cyclone history within 200 km. Only 15 storm track points recorded nearby, with peak winds of 50 knots. This area is largely sheltered from tropical cyclone paths."
783135,ASSAM,SOUTH SALMARA MANCACHAR,25.6953,89.8982,21,60.0,0.089072616662038,3.571428571428572,40.0,1.7201895393047586,15.86,Low,"Limited cyclone activity in the surrounding region. 21 track points within 200 km, with maximum recorded winds of 60 knots. Occasional exposure to weakening systems is possible."
783136,ASSAM,SOUTH SALMARA MANCACHAR,25.431379,89.54179,25,60.0,0.4289843056084785,4.2517006802721085,40.0,8.284637217221457,17.77,Low,"Limited cyclone activity in the surrounding region. 25 track points within 200 km, with maximum recorded winds of 60 knots. Occasional exposure to weakening systems is possible."
783301,ASSAM,DHUBRI,26.2607952,90.05045290000001,13,50.0,0.0206454965946488,2.2108843537414966,33.333333333333336,0.3987102726600681,12.65,Very Low,"Minimal cyclone history within 200 km. Only 13 storm track points recorded nearby, with peak winds of 50 knots. This area is largely sheltered from tropical cyclone paths."
783323,ASSAM,DHUBRI,26.020698,90.000583,15,50.0,0.0355538144526968,2.5510204081632653,33.333333333333336,0.6866229150532746,12.86,Very Low,"Minimal cyclone history within 200 km. Only 15 storm track points recorded nearby, with peak winds of 50 knots. This area is largely sheltered from tropical cyclone paths."
783324,ASSAM,DHUBRI,26.0233,89.912741,15,60.0,0.0353110492440838,2.5510204081632653,40.0,0.68193458110719,15.19,Low,"Limited cyclone activity in the surrounding region. 15 track points within 200 km, with maximum recorded winds of 60 knots. Occasional exposure to weakening systems is possible."
783325,ASSAM,DHUBRI,26.034461,89.965647,15,50.0,0.0341057786441608,2.5510204081632653,33.333333333333336,0.6586581359356557,12.85,Very Low,"Minimal cyclone history within 200 km. Only 15 storm track points recorded nearby, with peak winds of 50 knots. This area is largely sheltered from tropical cyclone paths."
783330,ASSAM,DHUBRI,26.0157,90.144745,16,50.0,0.0369403131368918,2.7210884353741496,33.333333333333336,0.7133992759842838,12.93,Very Low,"Minimal cyclone history within 200 km. Only 16 storm track points recorded nearby, with peak winds of 50 knots. This area is largely sheltered from tropical cyclone paths."
783331,ASSAM,DHUBRI,26.1026775,89.94994,14,50.0,0.0287148452131598,2.380952380952381,33.333333333333336,0.5545472695143645,12.76,Very Low,"Minimal cyclone history within 200 km. Only 14 storm track points recorded nearby, with peak winds of 50 knots. This area is largely sheltered from tropical cyclone paths."
783332,ASSAM,KOKRAJHAR,26.314573,90.218604,12,50.0,0.0175874387080995,2.0408163265306123,33.333333333333336,0.3396524007330554,12.57,Very Low,"Minimal cyclone history within 200 km. Only 12 storm track points recorded nearby, with peak winds of 50 knots. This area is largely sheltered from tropical cyclone paths."
783333,ASSAM,KOKRAJHAR,26.400156,89.885592,13,50.0,0.0167302944910086,2.2108843537414966,33.333333333333336,0.3230990471753652,12.63,Very Low,"Minimal cyclone history within 200 km. Only 13 storm track points recorded nearby, with peak winds of 50 knots. This area is largely sheltered from tropical cyclone paths."
783334,ASSAM,DHUBRI,26.158731,89.862202,13,50.0,0.0246541575678734,2.2108843537414966,33.333333333333336,0.4761263959443314,12.67,Very Low,"Minimal cyclone history within 200 km. Only 13 storm track points recorded nearby, with peak winds of 50 knots. This area is largely sheltered from tropical cyclone paths."
783335,ASSAM,DHUBRI,26.25588,89.786202,13,50.0,0.0206618208778106,2.2108843537414966,33.333333333333336,0.3990255307290897,12.65,Very Low,"Minimal cyclone history within 200 km. Only 13 storm track points recorded nearby, with peak winds of 50 knots. This area is largely sheltered from tropical cyclone paths."
783336,ASSAM,KOKRAJHAR,26.446043,90.099187,10,40.0,0.0128432191520129,1.7006802721088434,26.666666666666668,0.2480310118216946,10.08,Very Low,"Minimal cyclone history within 200 km. Only 10 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
783337,ASSAM,DHUBRI,26.366979,90.1005287,12,50.0,0.0165240339413289,2.0408163265306123,33.333333333333336,0.3191156990575433,12.56,Very Low,"Minimal cyclone history within 200 km. Only 12 storm track points recorded nearby, with peak winds of 50 knots. This area is largely sheltered from tropical cyclone paths."
783339,ASSAM,DHUBRI,26.192437,90.093814,13,50.0,0.0233429369816561,2.2108843537414966,33.333333333333336,0.4508038218395399,12.66,Very Low,"Minimal cyclone history within 200 km. Only 13 storm track points recorded nearby, with peak winds of 50 knots. This area is largely sheltered from tropical cyclone paths."
783345,ASSAM,KOKRAJHAR,26.3021445,90.210985,12,50.0,0.0180038182983543,2.0408163265306123,33.333333333333336,0.3476936129751294,12.57,Very Low,"Minimal cyclone history within 200 km. Only 12 storm track points recorded nearby, with peak winds of 50 knots. This area is largely sheltered from tropical cyclone paths."
783346,ASSAM,KOKRAJHAR,26.555464,90.2638387,10,40.0,0.0105705384961934,1.7006802721088434,26.666666666666668,0.2041405139692037,10.06,Very Low,"Minimal cyclone history within 200 km. Only 10 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
783347,ASSAM,KOKRAJHAR,26.445865,90.236193,10,40.0,0.0124714321582203,1.7006802721088434,26.666666666666668,0.2408509813977748,10.07,Very Low,"Minimal cyclone history within 200 km. Only 10 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
783348,ASSAM,DHUBRI,26.2485085,90.2465915,12,50.0,0.0196174481122862,2.0408163265306123,33.333333333333336,0.3788563791568819,12.58,Very Low,"Minimal cyclone history within 200 km. Only 12 storm track points recorded nearby, with peak winds of 50 knots. This area is largely sheltered from tropical cyclone paths."
783349,ASSAM,DHUBRI,26.204665,90.1276305,12,50.0,0.0219611829400599,2.0408163265306123,33.333333333333336,0.4241190904673367,12.59,Very Low,"Minimal cyclone history within 200 km. Only 12 storm track points recorded nearby, with peak winds of 50 knots. This area is largely sheltered from tropical cyclone paths."
783350,ASSAM,KOKRAJHAR,26.605213,90.020988,10,40.0,0.010432784559121,1.7006802721088434,26.666666666666668,0.2014801802950604,10.06,Very Low,"Minimal cyclone history within 200 km. Only 10 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
783354,ASSAM,KOKRAJHAR,26.4036944,90.131002,11,40.0,0.0143332119464745,1.870748299319728,26.666666666666668,0.2768060732796639,10.15,Very Low,"Minimal cyclone history within 200 km. Only 11 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
783360,ASSAM,KOKRAJHAR,26.440042,90.03121949999999,11,40.0,0.0137470152569722,1.870748299319728,26.666666666666668,0.2654853166762851,10.15,Very Low,"Minimal cyclone history within 200 km. Only 11 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
783361,ASSAM,KOKRAJHAR,26.484289,89.89962,11,40.0,0.0131433441085888,1.870748299319728,26.666666666666668,0.2538270895629045,10.15,Very Low,"Minimal cyclone history within 200 km. Only 11 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
783369,ASSAM,KOKRAJHAR,26.425546,90.3503,9,40.0,0.011860885892609,1.530612244897959,26.666666666666668,0.2290599805411245,10.0,Very Low,"Minimal cyclone history within 200 km. Only 9 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
783370,ASSAM,KOKRAJHAR,26.4545345,90.2643585,10,40.0,0.0122102906152466,1.7006802721088434,26.666666666666668,0.2358077597283616,10.07,Very Low,"Minimal cyclone history within 200 km. Only 10 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
783371,ASSAM,DHUBRI,26.1427905,90.437271,13,50.0,0.0225061507264413,2.2108843537414966,33.333333333333336,0.4346436256221548,12.66,Very Low,"Minimal cyclone history within 200 km. Only 13 storm track points recorded nearby, with peak winds of 50 knots. This area is largely sheltered from tropical cyclone paths."
783372,ASSAM,CHIRANG,26.4901605,90.3997535,9,40.0,0.0105582379987051,1.530612244897959,26.666666666666668,0.2039029641149316,10.0,Very Low,"Minimal cyclone history within 200 km. Only 9 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
783373,ASSAM,CHIRANG,26.521776,90.442572,9,40.0,0.0099278270282527,1.530612244897959,26.666666666666668,0.1917283318039738,9.99,Very Low,"Minimal cyclone history within 200 km. Only 9 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
783375,ASSAM,CHIRANG,26.61701,90.410162,8,40.0,0.008301292341528,1.3605442176870748,26.666666666666668,0.1603163439420225,9.92,Very Low,"Minimal cyclone history within 200 km. Only 8 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
783376,ASSAM,KOKRAJHAR,26.342078,90.441393,10,40.0,0.0137788956249728,1.7006802721088434,26.666666666666668,0.266100997203017,10.08,Very Low,"Minimal cyclone history within 200 km. Only 10 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
783380,ASSAM,BONGAIGAON,26.485938,90.5425065,9,40.0,0.0100047554725599,1.530612244897959,26.666666666666668,0.193213990473623,9.99,Very Low,"Minimal cyclone history within 200 km. Only 9 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
783381,ASSAM,BONGAIGAON,26.48083035,90.5081878,9,40.0,0.0102377267210946,1.530612244897959,26.666666666666668,0.1977131813552462,10.0,Very Low,"Minimal cyclone history within 200 km. Only 9 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
783382,ASSAM,BONGAIGAON,26.1354,90.3413,13,50.0,0.0242374300149796,2.2108843537414966,33.333333333333336,0.4680784637728996,12.67,Very Low,"Minimal cyclone history within 200 km. Only 13 storm track points recorded nearby, with peak winds of 50 knots. This area is largely sheltered from tropical cyclone paths."
783383,ASSAM,BONGAIGAON,26.2618,90.3413,12,50.0,0.0184674377271225,2.0408163265306123,33.333333333333336,0.3566471311434734,12.57,Very Low,"Minimal cyclone history within 200 km. Only 12 storm track points recorded nearby, with peak winds of 50 knots. This area is largely sheltered from tropical cyclone paths."
783384,ASSAM,BONGAIGAON,26.3369167,90.6640833,8,40.0,0.0112123564114533,1.3605442176870748,26.666666666666668,0.216535439652789,9.93,Very Low,"Minimal cyclone history within 200 km. Only 8 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
783385,ASSAM,CHIRANG,26.5085833,90.5259167,9,40.0,0.0097681373132676,1.530612244897959,26.666666666666668,0.18864436966672,9.99,Very Low,"Minimal cyclone history within 200 km. Only 9 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
783386,ASSAM,CHIRANG,26.5223,90.5002,9,40.0,0.0096922872270923,1.530612244897959,26.666666666666668,0.1871795364813513,9.99,Very Low,"Minimal cyclone history within 200 km. Only 9 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
783388,ASSAM,BONGAIGAON,26.0359,90.5157,13,50.0,0.026481113340049,2.2108843537414966,33.333333333333336,0.5114089589344042,12.68,Very Low,"Minimal cyclone history within 200 km. Only 13 storm track points recorded nearby, with peak winds of 50 knots. This area is largely sheltered from tropical cyclone paths."
783389,ASSAM,BONGAIGAON,25.223593,91.311005,41,80.0,0.0699978065461821,6.9727891156462585,53.333333333333336,1.3518127018978454,21.79,Low,"Limited cyclone activity in the surrounding region. 41 track points within 200 km, with maximum recorded winds of 80 knots. Occasional exposure to weakening systems is possible."
783390,ASSAM,CHIRANG,26.4970026,90.73431405,7,40.0,0.0080201400605473,1.1904761904761905,26.666666666666668,0.1548866705943801,9.85,Very Low,"Minimal cyclone history within 200 km. Only 7 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
783391,ASSAM,CHIRANG,26.5835605,90.771756,7,40.0,0.0070196561206199,1.1904761904761905,26.666666666666668,0.1355651094659417,9.84,Very Low,"Minimal cyclone history within 200 km. Only 7 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
